# Xlam,PX,Ylam,PY,experiment_type
1.0145221869909218,0.0216318151447484,1.010412417608371,0.0,3.0
1.0168809058742516,0.0359372920195902,1.0135088159977212,0.0,3.0
1.0193179366760052,0.0490544183026355,1.0167422591091868,0.0009159613865046,3.0
1.0214014794351858,0.0649451675897593,1.0201337604279965,0.001448807576311,3.0
1.0230102377662416,0.0874765907099504,1.0236855740379918,0.0016902549373322,3.0
1.0248673922017792,0.1137927021265557,1.0273372540648196,0.0022320525508935,3.0
1.0272187414475575,0.142348088528174,1.0314888447039712,0.0034517890617081,3.0
1.0300321349305293,0.1776644294138173,1.0353634671296352,0.0052091133681444,3.0
1.0333065630067855,0.2181050255700897,1.0393194359095763,0.0056604178335321,3.0
1.0367769456356775,0.2618999838085734,1.0432694472732102,0.0060448928276268,3.0
1.040952788544995,0.3103861871360205,1.0471559710621547,0.0090605913585223,3.0
1.0456207479666029,0.366142294502107,1.0513421059546968,0.0115439371236656,3.0
1.0508241954879711,0.4289846308827441,1.0555971590584974,0.014470766049818,3.0
1.056558416340721,0.4954055429559957,1.0605531366843142,0.0184089498037837,3.0
1.061927173833134,0.5602440853563962,1.0648485478531258,0.021223107623716,3.0
1.0660932926524231,0.6258583368983871,1.068331739447784,0.0258405883848754,3.0
1.0687021844712579,0.696955149688653,1.0705049137324925,0.0303894944331136,3.0
1.0694104299239828,0.7138816657207201,1.0705457016134958,0.0314478781342435,3.0
1.0680545628274412,0.5709012235110758,1.0689475065005987,0.0236005779100408,3.0
1.0647036827778305,0.4610729462510609,1.0657155842070702,0.0177577783601655,3.0
1.0600652393536396,0.3723397329762813,1.061182567431454,0.01269513936736,3.0
1.0545445795275912,0.2951306881066645,1.0560345530569857,0.0085179179797137,3.0
1.048988183277862,0.2327627530864445,1.0508678224983066,0.0069417599428095,3.0
1.0443104848604052,0.1826206457796237,1.0463076935422997,0.0045163994497087,3.0
1.0402349751762112,0.1419172393528605,1.041967499790587,0.0033361101910062,3.0
1.036661912635195,0.1086602892558043,1.0378217097410811,0.0023725823102913,3.0
1.0337901208844342,0.0805768654820619,1.0338665469613404,0.0010383096688109,3.0
1.0312883073537549,0.0567864639779017,1.0297690942757125,0.0009698478692987,3.0
1.0291622967878011,0.0376658061629252,1.0259437597054355,0.0,3.0
1.027340447445035,0.0268634121267485,1.0221609451866693,0.0,3.0
