reg,xi1,xi2,xi3,r1,r2,r3
0,0.008809449,0.003686074,0.002964609,0.008504638,0.010269761,2.24E-05
0,0.009378486,0.005142948,0.00077807,0.008509433,0.010284742,1.84E-05
0,0.009411585,0.004811615,-0.001180598,0.008509712,0.010281351,1.70E-06
0,0.010479894,0.002692362,-0.000276766,0.00851881,0.010259585,-4.20E-07
0,0.01131378,0.006167715,-0.001151786,0.008525919,0.010295303,-2.21E-06
0,0.008180112,0.008810656,-0.00641048,0.008499461,0.01032243,-4.96E-05
0,0.009069003,0.008323851,0.000415036,0.008506796,0.010317512,1.63E-05
0,0.007472138,0.006167725,0.001553389,0.00849324,0.010295292,1.54E-05
0,0.007305264,0.003242492,0.001601604,0.008491811,0.010265231,1.65E-06
0,0.008129086,0.004498411,-0.001016309,0.008498813,0.010278129,-6.76E-06
0,0.009501858,0.004214586,-0.001229415,0.008510488,0.010275213,-5.53E-06
0,0.009883862,0.002390852,-0.000868483,0.008513739,0.010256484,-1.36E-05
0,0.009724025,0.004884136,-0.004117302,0.008512462,0.010282051,-3.07E-05
0,0.01072652,0.006835875,-0.007110872,0.008521163,0.01030207,-4.88E-05
0,0.00756191,0.00797499,0.000889507,0.008493978,0.01031388,3.11E-05
0,0.007172526,0.005034033,0.001659451,0.008490699,0.010283615,2.21E-05
0,0.007659615,0.001403592,0.001996254,0.008494823,0.010246371,2.29E-06
0,0.008459434,0.004562978,0.000111163,0.008501612,0.010278792,-8.18E-06
0,0.00924922,0.004302728,-0.000252165,0.008508333,0.010276119,-5.17E-06
0,0.009497568,0.000622758,-0.001446876,0.008510458,0.010238366,-1.31E-05
0,0.010007773,0.003823147,-0.003618987,0.008514865,0.010271142,-3.26E-05
0,0.012941166,0.006554016,-0.005884213,0.008540006,0.010299136,-5.50E-05
0,0.004394901,0.008461325,-0.000603968,0.008467119,0.010318938,1.10E-05
0,0.007211354,0.00477008,0.003023728,0.008491064,0.010280889,2.68E-05
0,0.009868929,0.000163069,0.005343103,0.008513713,0.01023364,2.43E-05
0,0.010366034,0.003971014,0.002191346,0.008517863,0.010272703,1.42E-05
0,0.008653486,0.003952119,0.000357625,0.008503266,0.010272518,2.76E-06
0,0.009321424,0.000108918,0.000885878,0.008508948,0.010233114,9.21E-07
0,0.01216302,0.002138138,0.000179455,0.008533157,0.010253898,-7.85E-06
0,0.014826454,0.00411086,-0.005601375,0.008556116,0.010273927,-6.82E-05
0,0.006478256,0.009749895,-0.000387001,0.008484784,0.010332246,7.76E-06
0,0.005336315,0.00559201,0.003910668,0.008475175,0.010289351,2.33E-05
0,0.005812101,3.11E-05,0.007839021,0.008479351,0.010232267,3.25E-05
0,0.006335616,0.002890563,0.003230871,0.008483641,0.010261571,3.16E-05
0,0.006456171,0.002949407,0.00161641,0.008484618,0.010262202,2.08E-05
0,0.007303956,0.000212777,0.004133343,0.008491842,0.01023417,1.21E-05
0,0.008379804,0.000141617,0.002426278,0.008500942,0.010233449,1.63E-06
0,0.008016671,0.000547991,-0.001129946,0.008497856,0.010237579,-2.47E-05
0,0.008392068,0.010747526,-0.003546052,0.008501008,0.010342558,8.96E-06
0,0.004077604,0.006945433,0.001689751,0.008464462,0.010303293,2.01E-05
0,0.002727895,0.001415305,0.008431612,0.00845327,0.010246434,3.43E-05
0,0.003320886,0.002278023,0.005390092,0.008458192,0.01025526,3.94E-05
0,0.00508975,0.001234771,0.004274351,0.008473111,0.010244594,3.15E-05
0,0.005985459,-0.001722754,0.005744598,0.008480696,0.010214374,1.72E-05
0,0.005488977,-0.001013164,0.00192996,0.008476406,0.010221638,3.82E-06
0,0.003145251,-5.28E-05,3.39E-05,0.008456555,0.010231457,6.53E-06
0,0.003524126,0.004638851,-0.00809236,0.011038914,0.012565149,-1.04E-05
0,0.010135565,0.006375402,-0.00291558,0.011112074,0.012586991,-5.73E-06
0,0.009040195,0.008639466,-0.00060003,0.011099843,0.012615432,-4.76E-05
0,0.008147238,0.007268713,-0.008544178,0.011090421,0.012598035,-7.22E-05
0,0.010011766,0.006539994,-0.008833127,0.011111095,0.012588914,-6.17E-05
0,0.010681936,0.006431705,-0.005544816,0.011118346,0.012587524,-6.70E-05
0,0.010767686,0.003582349,-0.008235436,0.011119468,0.012551725,-6.38E-05
0,0.013388399,0.001748931,-0.003637634,0.011148135,0.012528863,2.77E-05
0,0.006402999,0.006668124,-0.002348386,0.011070694,0.012590658,-2.20E-05
0,0.009983998,0.005513755,-0.000219379,0.011110374,0.012576151,-1.18E-06
0,0.009719099,0.004356145,-0.000844474,0.011107436,0.012561595,-1.23E-05
0,0.009520612,0.006672196,-0.003694837,0.011105299,0.012590702,-2.56E-05
0,0.010670833,0.006760614,-0.004260742,0.011118106,0.012591804,-3.06E-05
0,0.011270063,0.004622274,-0.00346409,0.011124754,0.012564885,-3.90E-05
0,0.011765558,0.006532853,-0.004938898,0.011130327,0.012588911,-4.00E-05
0,0.014028164,0.008172889,-0.003163129,0.011155405,0.012609637,-2.54E-06
0,0.01053386,0.008478859,-0.002042726,0.011116515,0.012613464,-2.83E-05
0,0.009380077,0.006841067,0.001059373,0.011103673,0.012592852,8.10E-06
0,0.010219916,0.004627996,0.002926511,0.011113054,0.012564975,3.24E-05
0,0.011118404,0.005654559,0.001458321,0.011122995,0.012577879,3.30E-05
0,0.011420906,0.005484624,-0.000369895,0.011126342,0.01257578,1.09E-05
0,0.011927584,0.0041215,6.66E-05,0.011131989,0.012558654,-6.50E-07
0,0.012783277,0.006239501,-0.001612902,0.011141532,0.012585277,-1.03E-05
0,0.014036793,0.007862347,-0.005780377,0.011155702,0.012605613,-5.28E-05
0,0.009844247,0.00945265,0.000298531,0.011108817,0.012625774,1.65E-05
0,0.007868974,0.007383493,0.001535179,0.011086916,0.012599674,1.79E-05
0,0.008098122,0.004433201,0.001344184,0.01108944,0.012562569,-3.88E-07
0,0.009181172,0.005068367,-0.001275334,0.011101468,0.012570545,-1.19E-05
0,0.010424756,0.004784777,-0.001373351,0.011115282,0.012566983,-9.47E-06
0,0.010995053,0.003581464,-0.000687485,0.011121615,0.012551865,-1.51E-05
0,0.010842745,0.004881674,-0.003312556,0.011119992,0.012568158,-3.44E-05
0,0.01018836,0.005931171,-0.007213764,0.011112984,0.012581197,-7.21E-05
0,0.008311461,0.009595394,0.000209463,0.01109178,0.012627548,3.13E-05
0,0.00787937,0.006328327,0.001827077,0.011087039,0.012586368,2.80E-05
0,0.008369876,0.002153804,0.00206204,0.011092453,0.012533967,-7.50E-07
0,0.009340103,0.005096338,-0.000385807,0.011103219,0.012570892,-1.65E-05
0,0.010486086,0.005239279,-0.000316881,0.011115954,0.012572696,-9.03E-06
0,0.011116521,0.002583715,-0.000458999,0.011122964,0.01253935,-1.31E-05
0,0.011349147,0.003376782,-0.003708688,0.011125638,0.012549258,-3.46E-05
0,0.011751248,0.004328919,-0.007905602,0.011130422,0.012561041,-7.46E-05
0,0.005924228,0.010464133,-0.000202983,0.011065348,0.012638552,1.60E-05
0,0.009410289,0.006077499,0.003466982,0.011104084,0.012583184,3.85E-05
0,0.011034991,0.000518509,0.005361331,0.011122191,0.012513448,3.13E-05
0,0.011590748,0.00471438,0.003016245,0.011128285,0.012566087,1.93E-05
0,0.011603881,0.005165264,0.001889707,0.011128404,0.012571763,1.22E-05
0,0.012291246,0.001878612,0.001642185,0.011136046,0.012530517,5.44E-06
0,0.014296694,0.001787127,-0.000741397,0.011158397,0.012529367,-1.10E-05
0,0.018700434,0.00226105,-0.005313241,0.011207835,0.012535171,-6.02E-05
0,0.00776156,0.011693356,0.000624012,0.011085711,0.012654098,1.55E-05
0,0.006259199,0.006870756,0.00394669,0.011069154,0.012593193,2.98E-05
0,0.00729002,0.000458091,0.007759346,0.011080765,0.012512648,4.58E-05
0,0.007858479,0.0039425,0.005197897,0.011086954,0.012556314,4.84E-05
0,0.00719277,0.004129243,0.003629463,0.011079489,0.012558705,3.41E-05
0,0.007998977,0.001018332,0.004249732,0.011088407,0.01251973,1.82E-05
0,0.009708752,0.00036438,0.002205005,0.011107323,0.012511558,3.34E-06
0,0.009843732,0.000446436,0.000238405,0.01110881,0.012512581,-1.04E-05
0,0.009381843,0.011755278,-0.003995978,0.011103604,0.012654878,1.77E-05
0,0.003897975,0.008294957,0.001757989,0.011042983,0.012611157,2.23E-05
0,0.004338568,0.003097662,0.010610979,0.011048272,0.012545703,5.01E-05
0,0.004986711,0.003257514,0.005726896,0.011055211,0.012547656,6.18E-05
0,0.004054292,0.001762927,0.004151877,0.011044804,0.012528987,4.53E-05
0,0.004929614,-0.001394811,0.007714947,0.011054523,0.012489545,2.37E-05
0,0.006143345,-0.000258552,0.002477173,0.011067804,0.012503764,8.94E-06
0,0.002729607,0.001018135,-0.000195266,0.011030048,0.012519724,2.05E-05
0,0.005839541,0.004895304,-0.008312265,0.013781373,0.015093698,-1.68E-05
0,0.011833729,0.007120061,-0.002013076,0.01386409,0.015127325,3.32E-06
0,0.010297049,0.010006039,0.000313702,0.013842722,0.015170966,-4.89E-05
0,0.00932356,0.008231334,-0.00846678,0.013829835,0.015143917,-8.31E-05
0,0.01144083,0.007355527,-0.008870348,0.013859136,0.015130715,-7.25E-05
0,0.012081296,0.007363046,-0.005015437,0.013867739,0.015130798,-7.87E-05
0,0.012011311,0.004829508,-0.008619232,0.013867054,0.01509251,-7.92E-05
0,0.014963567,0.003184493,-0.006130333,0.013907519,0.015067906,6.10E-06
0,0.008136183,0.00770024,-0.002650625,0.013812976,0.015136083,-2.50E-05
0,0.01137902,0.006504831,-0.000206243,0.013857794,0.015118021,1.86E-06
0,0.011006607,0.005244003,-0.000691168,0.013852638,0.015098966,-1.35E-05
0,0.010773903,0.007395822,-0.003790913,0.013849501,0.015131465,-3.13E-05
0,0.011905933,0.007533858,-0.004305535,0.013865218,0.01513354,-3.76E-05
0,0.012548771,0.005661696,-0.003210985,0.013874099,0.015105208,-4.70E-05
0,0.013168127,0.007083525,-0.005079981,0.013882786,0.015126694,-4.88E-05
0,0.015647172,0.008355485,-0.004003889,0.013917106,0.015146022,-1.03E-05
0,0.011329161,0.009122087,-0.002101124,0.013857138,0.015157617,-2.68E-05
0,0.010341379,0.007590023,0.000505014,0.013843424,0.015134435,4.03E-06
0,0.011463258,0.005513275,0.0026934,0.013859017,0.015103005,3.18E-05
0,0.012414265,0.006444701,0.000913821,0.013872144,0.015117073,3.47E-05
0,0.012499784,0.006337556,-0.000653994,0.013873324,0.015115489,1.03E-05
0,0.013141302,0.005195619,0.000460812,0.013882235,0.015098241,-3.62E-06
0,0.014369606,0.007031271,-0.001546498,0.013899314,0.015125977,-1.26E-05
0,0.015698639,0.008433773,-0.004968497,0.013917948,0.015147144,-4.55E-05
0,0.010363569,0.009921427,-0.000364626,0.013843718,0.015169755,1.44E-05
0,0.008919108,0.008056367,0.001472582,0.013823765,0.01514148,2.14E-05
0,0.008997404,0.005400279,0.001692459,0.013824831,0.015101332,1.02E-06
0,0.010201093,0.005972506,-0.001183573,0.01384149,0.015109971,-1.17E-05
0,0.012049255,0.005619729,-0.001109145,0.013867092,0.015104644,-7.99E-06
0,0.012671279,0.004339166,-0.000220981,0.013875706,0.015085302,-2.03E-05
0,0.012214594,0.005884621,-0.003744947,0.013869491,0.015108566,-5.01E-05
0,0.01178722,0.007110234,-0.007563114,0.013863885,0.015126923,-8.80E-05
0,0.008949067,0.010510756,2.11E-05,0.013824132,0.015178671,3.19E-05
0,0.009033958,0.007255593,0.002031283,0.013825369,0.015129332,3.63E-05
0,0.009299628,0.003109961,0.002154292,0.013829011,0.015066784,1.41E-06
0,0.01035975,0.006105244,0.000294598,0.013843664,0.015111972,-1.65E-05
0,0.012153866,0.005959391,0.000717596,0.013868533,0.015109777,-3.33E-06
0,0.012866199,0.002674697,-5.41E-05,0.013878415,0.015060223,-1.22E-05
0,0.01277101,0.004210261,-0.004037253,0.013877222,0.015083298,-4.74E-05
0,0.013263611,0.005759256,-0.008427917,0.013884473,0.015106441,-9.79E-05
0,0.007078313,0.011540496,0.000641019,0.013798321,0.015194321,2.54E-05
0,0.010683929,0.006962803,0.003725949,0.013848275,0.015124868,4.87E-05
0,0.012365607,0.001274844,0.004874167,0.013871601,0.015039125,3.30E-05
0,0.01288652,0.006091615,0.003460926,0.013878759,0.015111762,2.04E-05
0,0.012815816,0.006217595,0.003288948,0.013877782,0.01511366,2.43E-05
0,0.013729256,0.001658711,0.002785968,0.013890447,0.015044921,2.07E-05
0,0.016035778,0.002313313,-0.000172263,0.013922477,0.015054786,-4.36E-06
0,0.020101858,0.003492174,-0.005553899,0.013979452,0.015072363,-7.51E-05
0,0.009127816,0.012521344,0.001414147,0.013826649,0.015209229,2.70E-05
0,0.007204365,0.007547633,0.004289893,0.013800185,0.015133744,3.92E-05
0,0.008532943,0.001104707,0.008251799,0.013818806,0.015036476,6.20E-05
0,0.009117835,0.00538877,0.005828223,0.013826741,0.01510103,6.23E-05
0,0.007939821,0.005392707,0.003684018,0.013810306,0.015101181,3.32E-05
0,0.008678719,0.001109451,0.004449728,0.013820484,0.015036666,1.49E-05
0,0.010780728,0.000655074,0.002411686,0.013849517,0.015029842,4.73E-06
0,0.011410556,0.001065707,-0.000458811,0.013858228,0.015036002,-2.03E-05
0,0.010803295,0.012001503,-0.004096189,0.013849674,0.015201321,2.91E-05
0,0.004601482,0.009161797,0.002051897,0.013764225,0.015158211,3.07E-05
0,0.005456862,0.004475735,0.012428184,0.01377674,0.015087184,7.61E-05
0,0.006176475,0.002981604,0.006157083,0.01378619,0.015064617,8.41E-05
0,0.004564201,0.001478446,0.002645817,0.013763732,0.015042183,3.45E-05
0,0.00515277,-3.25E-05,0.007024786,0.013771819,0.01501951,5.59E-06
0,0.006713443,0.000299299,0.002840327,0.0137933,0.015024496,3.62E-06
0,0.004427525,0.000772309,-0.00032259,0.013761787,0.015031599,1.24E-05
0,0.00582613,0.005994967,-0.007989406,0.016286683,0.017557942,-9.09E-06
0,0.012241784,0.007882288,-0.002832215,0.016391447,0.017591113,-3.61E-06
0,0.011201932,0.010361139,-0.000261154,0.016374321,0.01763467,-6.03E-05
0,0.010258057,0.008939385,-0.007917265,0.01635947,0.01760946,-9.56E-05
0,0.011797357,0.008094777,-0.008354578,0.016384681,0.017594639,-8.68E-05
0,0.011713437,0.007808806,-0.005553599,0.016383072,0.01758952,-0.000103287
0,0.011749935,0.005525339,-0.009683141,0.016384083,0.017549419,-0.000100041
0,0.017848819,0.00412589,-0.004108907,0.016483253,0.017525054,6.13E-05
0,0.008673881,0.008071772,-0.00287091,0.016333123,0.017594419,-3.14E-05
0,0.012029358,0.007051103,-0.000283892,0.016387955,0.017576498,1.15E-06
0,0.011878621,0.006049469,-0.000674385,0.016385489,0.017558894,-1.67E-05
0,0.011613436,0.008193719,-0.003728362,0.016381242,0.017596555,-3.63E-05
0,0.012403577,0.007903144,-0.004331223,0.016394224,0.017591431,-4.17E-05
0,0.012963933,0.005174204,-0.003857193,0.016403413,0.017543447,-5.74E-05
0,0.013817495,0.009132992,-0.004870433,0.016417488,0.017613017,-6.29E-05
0,0.01675977,0.01222907,-0.00194153,0.016465658,0.017667744,1.33E-06
0,0.012556112,0.010256615,-0.003057466,0.016396675,0.017632873,-4.49E-05
0,0.011318864,0.008385477,0.000746809,0.016376321,0.017599964,1.01E-05
0,0.012270725,0.00593854,0.002813591,0.01639198,0.017556913,3.78E-05
0,0.013136774,0.007443084,0.000708013,0.016406102,0.017583346,3.88E-05
0,0.013302658,0.006924865,-0.000355834,0.016408821,0.01757427,1.81E-05
0,0.014650193,0.004385082,0.001240044,0.016430967,0.0175297,4.54E-06
0,0.016177838,0.008597966,-0.00150459,0.016456099,0.0176037,-1.59E-05
0,0.014696314,0.011795745,-0.007094278,0.016432144,0.017659867,-8.91E-05
0,0.011054675,0.010950847,0.000485396,0.016371975,0.01764514,3.51E-05
0,0.009745832,0.008752168,0.000913083,0.016350584,0.017606414,1.71E-05
0,0.009741459,0.005777779,0.001258073,0.016350496,0.01755413,-6.13E-06
0,0.011034365,0.007098854,-0.001393715,0.016371674,0.017577329,-1.70E-05
0,0.013212604,0.006398931,-0.001104234,0.016407368,0.017565034,-1.31E-05
0,0.01384954,0.003673762,0.000474973,0.016417786,0.017517221,-2.34E-05
0,0.013207607,0.00715694,-0.00361927,0.016407392,0.017578285,-5.10E-05
0,0.012904732,0.009909818,-0.007926596,0.016402811,0.017626583,-9.08E-05
0,0.009231627,0.010111489,0.000872526,0.016342145,0.017630295,5.18E-05
0,0.0096703,0.007370407,0.001689732,0.016349368,0.017582072,3.69E-05
0,0.010066169,0.004044968,0.001935901,0.016355812,0.01752374,-1.41E-06
0,0.011217472,0.007215111,0.000517647,0.016374636,0.01757937,-1.96E-05
0,0.013094004,0.00668707,0.000804362,0.016405404,0.017570099,-8.10E-06
0,0.013597538,0.002458414,4.25E-05,0.016413668,0.017495953,-1.58E-05
0,0.013388902,0.005948547,-0.003764342,0.016410373,0.017557061,-4.93E-05
0,0.014930632,0.008951961,-0.008084844,0.016436129,0.017609634,-0.000104474
0,0.007072971,0.011447434,-0.00054781,0.016306928,0.017653939,5.18E-06
0,0.011095004,0.007253076,0.004615332,0.016372844,0.017579913,6.92E-05
0,0.013244276,0.002163824,0.005764379,0.016408106,0.017490731,5.19E-05
0,0.013682518,0.007048638,0.003947888,0.016415167,0.017576428,3.10E-05
0,0.012948569,0.006855254,0.003674628,0.016403119,0.017573025,3.30E-05
0,0.013897202,0.00158889,0.003213811,0.016418663,0.017480732,2.74E-05
0,0.016719632,0.003745966,-0.000313757,0.016465,0.017518498,-1.08E-05
0,0.020753384,0.006024366,-0.007816274,0.016532126,0.017557992,-0.000130147
0,0.010471767,0.013782923,0.00181421,0.016362481,0.017695187,3.32E-05
0,0.008395486,0.008389736,0.005063319,0.01632871,0.017599958,5.45E-05
0,0.009299098,0.001426498,0.008663856,0.016343781,0.01747775,7.63E-05
0,0.009966738,0.006164292,0.005817982,0.016354472,0.017560769,7.26E-05
0,0.009468566,0.005986076,0.003756409,0.01634615,0.017557744,3.95E-05
0,0.010101284,0.000883432,0.004747817,0.016356462,0.017468417,1.71E-05
0,0.01174578,0.001509207,0.002666874,0.01638332,0.01747936,4.49E-06
0,0.013190101,0.002777773,0.000168909,0.016406978,0.01750154,-1.71E-05
0,0.013091691,0.012758372,-0.00244296,0.016405135,0.017676998,5.96E-05
0,0.006353284,0.009485262,0.001836349,0.016295231,0.01761929,3.92E-05
0,0.006127604,0.004382218,0.011383802,0.01629229,0.017529452,8.37E-05
0,0.007069739,0.003781313,0.007262274,0.016307324,0.01751888,9.20E-05
0,0.007165491,0.002170096,0.003666096,0.01630854,0.017490877,3.69E-05
0,0.007512723,-0.00047002,0.005375099,0.01631412,0.017444798,3.00E-06
0,0.00785617,0.002149143,0.003507649,0.016319735,0.017490547,8.24E-06
0,0.007160678,0.004323711,0.004544219,0.016308543,0.017528514,6.26E-05
0,0.005878864,0.006287552,-0.010272076,0.019030845,0.020221723,-3.09E-05
0,0.014469887,0.008831646,-0.003225681,0.019194771,0.020273256,-8.24E-06
0,0.012389501,0.012005451,0.000316559,0.019154687,0.020337551,-7.87E-05
0,0.010822254,0.00947448,-0.008861605,0.019125592,0.020285933,-0.000121314
0,0.013257409,0.008475454,-0.009103442,0.019172174,0.020265784,-0.000101862
0,0.013296413,0.008986987,-0.00498054,0.019172503,0.020276103,-0.000111547
0,0.012933358,0.00706102,-0.009320232,0.019166014,0.020237107,-0.000108372
0,0.019648446,0.005760991,-0.005453448,0.019294094,0.020211047,4.76E-05
0,0.009584655,0.00916066,-0.002547477,0.019101272,0.020279874,-4.72E-05
0,0.013562629,0.00818932,-0.000381737,0.01917734,0.02026024,-3.94E-06
0,0.013076034,0.007215426,-0.001758962,0.019168041,0.0202405,-2.71E-05
0,0.012723464,0.009175278,-0.003914524,0.019161387,0.020280171,-4.74E-05
0,0.014013706,0.008956595,-0.003895996,0.019186118,0.020275744,-4.39E-05
0,0.014723674,0.006552129,-0.003901281,0.019199771,0.020227006,-6.14E-05
0,0.015415294,0.010105273,-0.004921018,0.01921314,0.020298961,-7.43E-05
0,0.018357469,0.012879563,-0.001771738,0.019269515,0.020355489,-1.61E-06
0,0.014580389,0.011260669,-0.002699907,0.019196945,0.020322498,-5.12E-05
0,0.011934543,0.009463969,0.000504214,0.019146145,0.02028608,5.97E-06
0,0.013504291,0.00718739,0.00234876,0.019176277,0.020239913,3.93E-05
0,0.014954306,0.008911147,0.001155537,0.01920405,0.020274816,4.69E-05
0,0.014992183,0.008159973,0.000505063,0.019204768,0.020259623,3.04E-05
0,0.016476539,0.004928603,0.001113843,0.019233307,0.020194284,4.64E-06
0,0.018191648,0.00972433,-0.002213608,0.019266363,0.020291341,-3.04E-05
0,0.016023861,0.013429904,-0.006082398,0.019224938,0.020366535,-8.07E-05
0,0.012431538,0.011998404,-0.000359163,0.019155628,0.020337537,3.04E-05
0,0.010866229,0.009893556,0.000832942,0.019125707,0.020294788,1.98E-05
0,0.01105865,0.007117002,0.00171477,0.019129372,0.020238526,-4.28E-06
0,0.012398269,0.008659863,-0.001027632,0.019155034,0.020269767,-1.91E-05
0,0.014314529,0.007562761,-0.001060128,0.019191776,0.02024754,-1.97E-05
0,0.014890826,0.003818467,0.000335486,0.019202793,0.020171854,-3.20E-05
0,0.014422851,0.00850578,-0.003791386,0.019193987,0.020266565,-5.98E-05
0,0.014405411,0.012223879,-0.008036447,0.019194088,0.020341892,-0.000101882
0,0.010211067,0.011566301,0.000650361,0.019113129,0.020328686,5.98E-05
0,0.011046549,0.008752767,0.001936061,0.019129188,0.020271603,4.77E-05
0,0.011417592,0.005300427,0.002500018,0.019136257,0.020201794,4.20E-06
0,0.012439866,0.008403919,0.000721274,0.019155794,0.020264577,-2.15E-05
0,0.014205935,0.007658356,0.000547415,0.019189665,0.020249479,-1.62E-05
0,0.014580787,0.003059811,-9.10E-05,0.019196865,0.020156569,-2.23E-05
0,0.014505838,0.007329281,-0.00347108,0.019195556,0.020242752,-5.40E-05
0,0.017154247,0.010905392,-0.008266182,0.019247024,0.020314939,-0.000128909
0,0.007907319,0.012658221,0.001090072,0.0190692,0.02035095,3.68E-05
0,0.012475672,0.008479474,0.005214802,0.019156787,0.020265923,8.96E-05
0,0.014582272,0.003367558,0.006153718,0.019197205,0.020162684,6.47E-05
0,0.015077693,0.008044843,0.004354958,0.019206553,0.020257275,3.98E-05
0,0.014670903,0.00771818,0.003919948,0.019198727,0.020250656,4.10E-05
0,0.015550846,0.00239019,0.003168383,0.019215587,0.020143061,3.38E-05
0,0.0184421,0.004991907,0.000284364,0.019271136,0.020195559,-1.30E-05
0,0.024234574,0.007580599,-0.007167466,0.019383656,0.020247286,-0.000161745
0,0.011595981,0.014412504,0.002510043,0.019139727,0.020386667,4.50E-05
0,0.009571341,0.00927727,0.005461542,0.019101208,0.020282188,6.57E-05
